device_id,data_status,lat,lng,speed_kmph,ist_date
150218223,A,12.846536,77.671623,0,6/1/2016 1:54:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:54:00
150218223,A,12.846536,77.671623,5,6/1/2016 1:54:00
150218223,A,12.846536,77.671623,5,6/1/2016 1:54:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:54:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:55:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:55:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:55:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:55:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:55:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:55:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:56:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:56:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:56:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:56:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:56:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:56:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:57:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:57:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:57:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:57:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:57:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:57:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:58:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:58:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:58:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:58:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:58:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:58:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:59:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:59:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:59:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:59:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:59:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:01:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:59:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:00:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:01:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:00:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:00:00
150218223,A,12.846536,77.671623,0,6/1/2016 2:01:00
